antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.09520688242523556,0.8436706267922982,0.0888160589922163,0.9328743545611015,1.1057328831133577,1.0,0.008492808821577172,2.3289068162480673,0.10568432090188867,0.10448192771084337,0.5706139923575699,0.5190738675786958
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_Low', 'PageValues_Bin_Low'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.08455551003687013,0.6503072511265875,0.060794756247439574,0.7189922480620156,1.105619300440582,1.0,0.00580769494775598,1.2444238511633166,0.1043531733098394,0.0901908350553057,0.19641527357003272,0.4062392259586883
"frozenset({'ProductRelated_Duration_Bin_Long', 'BounceRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.09610815239655879,0.8436706267922982,0.08963539532978287,0.9326513213981245,1.1054685226438874,1.0,0.008551770157528407,2.3211943642105592,0.10555043131962466,0.10543562066306862,0.5691873048554031,0.5194479293209909
"frozenset({'BounceRates_Bin_High', 'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.07177386317083162,0.8436706267922982,0.06693977877918886,0.9326484018264841,1.1054650620852908,1.0,0.0063862786505486935,2.3210937445753723,0.10278028041465498,0.07889146388567016,0.5691686290839826,0.5059959499663643
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low', 'BounceRates_Bin_High'})",frozenset({'Revenue_Label_Revenue_No'}),0.12429332240884883,0.8436706267922982,0.11585415813191315,0.9321028345418589,1.1048184029895494,1.0,0.010991532909142454,2.302443292777511,0.10833978701013822,0.13596153846153847,0.5656787712701198,0.5347121922539342
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.1505120852109791,0.8436706267922982,0.14027038099139696,0.9319542732716385,1.104642313807939,1.0,0.013287755721634431,2.297416468660384,0.11151375863548525,0.16426789483784301,0.5647284618869748,0.549108145667576
"frozenset({'ProductRelated_Bin_High', 'PageValues_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.1972961900860303,0.8436706267922982,0.18385907414993855,0.9318936877076412,1.1045705019395708,1.0,0.017406073796324945,2.295372748074062,0.11793981096108405,0.2145110410094637,0.564340911148722,0.5749106197108663
"frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.24088488324457188,0.6503072511265875,0.17296190086030316,0.7180272108843538,1.1041353293238678,1.0,0.016312714599576644,1.240164875377362,0.1242419183763102,0.2408167921514944,0.19365560188461536,0.4919983603873703
"frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.1369930356411307,0.7763211798443261,0.11741089717328963,0.8570574162679425,1.1039984976834025,1.0,0.011060302113911236,1.5648158464447135,0.1091551630939056,0.14751904467778465,0.3609471668682191,0.5041487609044198
"frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Medium'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.14272839000409668,0.6503072511265875,0.10241704219582139,0.7175660160734788,1.103426134077965,1.0,0.009599735234533766,1.2381397734501722,0.1093373602217337,0.14829754419266816,0.1923367446524856,0.4375281258394356
"frozenset({'Weekend_Label_Weekend', 'ProductRelated_Duration_Bin_Short'})",frozenset({'Revenue_Label_Revenue_No'}),0.07234739860712823,0.8436706267922982,0.06734944694797214,0.9309173272933181,1.103413225173832,1.0,0.006312071818304024,2.2629317465967285,0.10103050667670672,0.07935894960417068,0.5580953771566812,0.5053732018616731
"frozenset({'ExitRates_Bin_High', 'ProductRelated_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.13592789840229413,0.7763211798443261,0.11642769356820976,0.8565400843881857,1.1033321087026708,1.0,0.010903987106781074,1.55917295226161,0.1083874632270167,0.14629877483784617,0.3586343333178779,0.5032568495819557
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.05440393281442032,0.8436706267922982,0.05063498566161409,0.9307228915662651,1.1031827611504579,1.0,0.004735985564106024,2.2565805176068268,0.09891314741393364,0.059750555931547905,0.5568516203177493,0.49537018619296064
"frozenset({'ProductRelated_Bin_High', 'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.06612044244162228,0.8436706267922982,0.061532158951249485,0.9306071871127634,1.1030456170448943,1.0,0.005748283832741938,2.2528179317609895,0.10003343497784674,0.07253936057181494,0.5561114877941703,0.501770525672532
"frozenset({'ExitRates_Bin_High', 'BounceRates_Bin_High', 'Weekend_Label_Weekend'})",frozenset({'Revenue_Label_Revenue_No'}),0.07275706677591151,0.8436706267922982,0.06767718148299877,0.9301801801801801,1.1025394871417984,1.0,0.006294181352596406,2.2390400549748235,0.10030058274412423,0.07973742639250893,0.5533800309743703,0.5051988596346176
"frozenset({'ProductRelated_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.2777550184350676,0.8436706267922982,0.25833674723473987,0.9300884955752212,1.1024308136831675,1.0,0.024002996736920024,2.236103692717759,0.12864554353064603,0.2993164989557623,0.5527935474295467,0.618147093276588
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'BounceRates_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.11470708725931995,0.8436706267922982,0.10667759115116755,0.9299999999999999,1.1023259201709235,1.0,0.009902590945578243,2.233276760110024,0.10485488100391595,0.12525252525252525,0.5522274633123687,0.5282222977566281
"frozenset({'ExitRates_Bin_High', 'BounceRates_Bin_High', 'ProductRelated_Bin_Medium', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.06013928717738632,0.7763211798443261,0.051454321999180666,0.8555858310626703,1.1021029095641044,1.0,0.004766919622635361,1.5488703207006094,0.09857175141744862,0.06554639390460286,0.3543681568204727,0.4609327572199895
"frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.062269561655059404,0.8436706267922982,0.057845145432199915,0.9289473684210525,1.1010782394463383,1.0,0.0053101453205942895,2.2001911784787627,0.09789521755111583,0.06820597043763887,0.545494041708043,0.4987555138696503
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.19623105284719378,0.8436706267922982,0.18222040147480542,0.9286012526096034,1.1006679895212401,1.0,0.016666026123100863,2.1895254317686894,0.11378993135766634,0.2124570118456248,0.5432800252097533,0.5722932455142802
"frozenset({'ProductRelated_Bin_High', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.07193773043834494,0.8436706267922982,0.06677591151167554,0.928246013667426,1.1002469259795022,1.0,0.006084161382741683,2.178685550418448,0.09817564958259799,0.07866795366795366,0.5410076503201962,0.5036976402220785
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_Low'})","frozenset({'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.09594428512904547,0.5759934453092994,0.060794756247439574,0.6336464560204953,1.1000931715121118,1.0,0.005531476898222892,1.157369873060164,0.10064212209553722,0.09947714170800376,0.13597197985123588,0.3695970544682846
"frozenset({'ProductRelated_Bin_Low', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low', 'ProductRelated_Duration_Bin_Short'})",frozenset({'Revenue_Label_Revenue_No'}),0.11782056534207293,0.8436706267922982,0.10929946743138058,0.9276773296244784,1.0995728666666755,1.0,0.009897717220210989,2.1615542180064895,0.10265026305459696,0.12825689837515622,0.5373699203704185,0.5286148132049749
"frozenset({'ExitRates_Bin_High', 'ProductRelated_Bin_Medium', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.0760344121261778,0.7763211798443261,0.06489143793527243,0.8534482758620688,1.0993494677463378,1.0,0.005864313404708339,1.5262790081210673,0.0978079097259729,0.08240557694308603,0.3448117973980036,0.46851833318169406
"frozenset({'ExitRates_Bin_High', 'BounceRates_Bin_High'})",frozenset({'Revenue_Label_Revenue_No'}),0.34567800081933636,0.8436706267922982,0.32060630888979924,0.9274709646835742,1.0993282629856291,1.0,0.028967933270241164,2.155404005108799,0.13808735949808396,0.36904649627463926,0.5360498553265318,0.6537422804383201
"frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.10897173289635395,0.7763211798443261,0.09299467431380581,0.8533834586466166,1.0992659749637947,1.0,0.00839761006202755,1.5256042605489555,0.10134589093118634,0.11737331954498448,0.34452201933404947,0.48658618842621065
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.19623105284719378,0.6503072511265875,0.14027038099139696,0.7148225469728601,1.0992074065520672,1.0,0.012659904428662272,1.2262285996366367,0.11228796907599531,0.19860788863109047,0.18449137436826543,0.4652605868290028
"frozenset({'BounceRates_Bin_High', 'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.08684965178205653,0.7763211798443261,0.07406800491601803,0.8528301886792454,1.0985532931746902,1.0,0.006644780775503026,1.5198689061859905,0.0982443811860552,0.09386356556951513,0.34204851752021614,0.4741195798277494
"frozenset({'BounceRates_Bin_High', 'ExitRates_Bin_High', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.2729209340434248,0.8436706267922982,0.2529291274068005,0.9267487241068749,1.0984721936218713,1.0,0.022673751917644813,2.134152221946129,0.12329427300933161,0.2928564652310028,0.5314298625389983,0.6132723906054429
"frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_Low'})","frozenset({'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",0.09594428512904547,0.5980335927898403,0.06300696435886932,0.6567036720751495,1.0981049894063843,1.0,0.005629058815493415,1.1709021463758633,0.09882163488995953,0.0998571614076094,0.1459576676879737,0.38103028514019155
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekend', 'Revenue_Label_Revenue_No'})",frozenset({'PageValues_Bin_Low'}),0.09938549774682508,0.7763211798443261,0.08471937730438345,0.852431986809563,1.0980403587346401,1.0,0.0075643104341525935,1.5157676472001804,0.09913971194805994,0.1071058628547752,0.3402682780259033,0.4807806372042538
"frozenset({'Weekend_Label_Weekday', 'BounceRates_Bin_Low', 'ProductRelated_Duration_Bin_Short'})",frozenset({'Revenue_Label_Revenue_No'}),0.13879557558377714,0.8436706267922982,0.128553871364195,0.9262101534828807,1.0978338276448052,1.0,0.011456121115431928,2.1185756657107735,0.10347756112613571,0.15054691997697178,0.5279847606176936,0.5392923157430913
frozenset({'ProductRelated_Bin_Low'}),frozenset({'Revenue_Label_Revenue_No'}),0.3569029086439984,0.8436706267922982,0.3304383449405981,0.9258494031221303,1.0974062314368846,1.0,0.029329844300921615,2.108268574900148,0.1380202386244175,0.37975517890772126,0.5256771305584906,0.6587584395430016
"frozenset({'BounceRates_Bin_High', 'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.0796394920114707,0.7763211798443261,0.06784104875051208,0.8518518518518519,1.0972930714355515,1.0,0.006015224349964363,1.5098320360507986,0.09633881536931171,0.08607963405759435,0.33767467100800425,0.4696198573243428
"frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.39131503482179436,0.8436706267922982,0.3622285948381811,0.9256700167504188,1.0971936053645588,1.0,0.032087594136827824,2.1031805251830544,0.14553312335437923,0.4150394292151709,0.5245296406912274,0.6775091853199506
"frozenset({'BounceRates_Bin_Low', 'ProductRelated_Duration_Bin_Short'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.1803359278984023,0.6503072511265875,0.128553871364195,0.7128577919127669,1.0961861345968653,1.0,0.011280109813222514,1.2178381966303493,0.1070513795756393,0.18310187886567858,0.17887285620790053,0.45526976782232775
"frozenset({'ExitRates_Bin_High', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Medium'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.10184350675952479,0.6503072511265875,0.0725931995083982,0.7127916331456154,1.0960843999675238,1.0,0.006363628582519598,1.2175576662455232,0.09760158528353427,0.10682421027248612,0.17868366507550051,0.4122103560713588
"frozenset({'ProductRelated_Bin_High', 'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.09479721425645227,0.8436706267922982,0.08758705448586644,0.9239412273120138,1.0951444769683527,1.0,0.007609429315961577,2.05537596365126,0.09597680399975897,0.10293692826191622,0.5134710059450358,0.5138789364684765
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_Low', 'ProductRelated_Duration_Bin_Short'})",frozenset({'Revenue_Label_Revenue_No'}),0.15354362965997542,0.8436706267922982,0.14182712003277345,0.923692636072572,1.0948498225954881,1.0,0.012286869757577479,2.0486800377009304,0.10234753629446491,0.16580459770114941,0.5118808298038479,0.5458999258832318
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_Low', 'ProductRelated_Duration_Bin_Short'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.15354362965997542,0.6503072511265875,0.10929946743138058,0.711846318036286,1.0946307561588597,1.0,0.009448931699203203,1.2135633544236573,0.10213158835353402,0.15736699303999052,0.17598039166655804,0.43995994873718036
frozenset({'ExitRates_Bin_High'}),frozenset({'Revenue_Label_Revenue_No'}),0.49651782056534205,0.8436706267922982,0.4584186808684965,0.9232673267326733,1.0943457048433793,1.0,0.03952117997858856,2.0373247347068246,0.17123143338925062,0.5198847797807099,0.5091602320609423,0.7333147355232756
"frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.11839410077836952,0.8436706267922982,0.10929946743138058,0.9231833910034601,1.0942462161015083,1.0,0.009413842219183038,2.0350985971633233,0.09769545989087236,0.1281706379707917,0.5086233161411065,0.5263678438944658
"frozenset({'ExitRates_Bin_Low', 'ProductRelated_Bin_High', 'PageValues_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.12634166325276527,0.8436706267922982,0.11659156083572307,0.9228274967574578,1.0938243758303168,1.0,0.010000810609281124,2.0257133906409748,0.09818077617026953,0.1366167434715822,0.5063467494364636,0.5305115438531389
"frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.10700532568619418,0.7763211798443261,0.09086439983613273,0.8491577335375191,1.0938227058390946,1.0,0.007793899149800082,1.4828656808289848,0.09605326917178962,0.11466087675765095,0.3256300871155386,0.4831012942093928
"frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Medium', 'ProductRelated_Bin_Medium'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.0760344121261778,0.6503072511265875,0.05407619827939369,0.7112068965517241,1.093647495579412,1.0,0.004630468738592929,1.2108763841586818,0.09267508820581424,0.08043875685557586,0.17415186795074794,0.3971808704756856
"frozenset({'ProductRelated_Duration_Bin_Long', 'PageValues_Bin_Low', 'BounceRates_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.07193773043834494,0.8436706267922982,0.06636624334289226,0.9225512528473805,1.0934969448385237,1.0,0.005674493213958402,2.0184880834759165,0.09213035171070563,0.07814761215629523,0.5045796860598947,0.500607470650164
"frozenset({'BounceRates_Bin_Low', 'ProductRelated_Duration_Bin_Short'})",frozenset({'Revenue_Label_Revenue_No'}),0.1803359278984023,0.8436706267922982,0.16616140925850062,0.9213993639254884,1.0921316147140512,1.0,0.014017283935284841,1.988907227919951,0.10291953238428488,0.19369627507163326,0.49721133999506595,0.5591749660260636
"frozenset({'ExitRates_Bin_Low', 'PageValues_Bin_Low'})","frozenset({'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.3378943056124539,0.6503072511265875,0.23990167963949202,0.7099903006789525,1.0917766939380893,1.0,0.020166562585330033,1.2057967360819009,0.12696127257961218,0.32059564217672176,0.17067282562947875,0.5394477142805119
"frozenset({'ProductRelated_Bin_Low', 'ProductRelated_Duration_Bin_Medium'})",frozenset({'PageValues_Bin_Low'}),0.06759524784924212,0.7763211798443261,0.05727160999590332,0.8472727272727272,1.0913945790357398,1.0,0.004795987433710028,1.4645637034002446,0.08981195833364748,0.07280491615456723,0.31720279720279665,0.46052290717198363
"frozenset({'ExitRates_Bin_Low', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})","frozenset({'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",0.2651372388365424,0.5980335927898403,0.17296190086030316,0.6523485784919655,1.0908226333051703,1.0,0.014400925336507747,1.1562340388729575,0.11330099111318694,0.25059354226020897,0.1351231961872072,0.47078313977345226
"frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low', 'PageValues_Bin_Low'})",frozenset({'Revenue_Label_Revenue_No'}),0.11585415813191315,0.8436706267922982,0.10651372388365424,0.9193776520509194,1.089735286324315,1.0,0.008770973676009042,1.9390327518920203,0.09313616047561006,0.12486792815291518,0.48427895350181926,0.5228140081173311
"frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",frozenset({'Revenue_Label_Revenue_No'}),0.08717738631708316,0.8436706267922982,0.08013109381401065,0.9191729323308271,1.0894926327180485,1.0,0.006582093657762786,1.934121547592962,0.08998634164893994,0.09419242993354522,0.48296941252502346,0.5070760262314522
